Date;Event Type;Event Details;Check Point;Tour ID;Guard Name;Image | Audio | Video
11/08/2022 08:16;FINISH;;;242;Security 1 (40e0d01078);|  |
11/08/2022 08:15;MME;;303957 - CP5-BF;242;Security 1 (40e0d01078);? |  |
11/08/2022 08:15;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;242;Security 1 (40e0d01078);|  |
11/08/2022 08:13;MME;;303958 - CP1-BF;242;Security 1 (40e0d01078);? |  |
11/08/2022 08:13;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;242;Security 1 (40e0d01078);|  |
11/08/2022 08:11;MME;;303974 - CP2-BF;242;Security 1 (40e0d01078);? |  |
11/08/2022 08:10;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;242;Security 1 (40e0d01078);|  |
11/08/2022 08:10;START;;;242;Security 1 (40e0d01078);|  |
11/08/2022 08:00;MISSEDSCAN;Schedule: 13860470 - BF-6am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
11/08/2022 06:11;FINISH;;;241;Security 1 (40e0d01078);|  |
11/08/2022 06:10;MME;;303957 - CP5-BF;241;Security 1 (40e0d01078);? |  |
11/08/2022 06:10;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;241;Security 1 (40e0d01078);|  |
11/08/2022 06:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;241;Security 1 (40e0d01078);|  |
11/08/2022 06:07;MME;;303958 - CP1-BF;241;Security 1 (40e0d01078);? |  |
11/08/2022 06:07;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;241;Security 1 (40e0d01078);|  |
11/08/2022 06:07;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;241;Security 1 (40e0d01078);|  |
11/08/2022 06:07;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;241;Security 1 (40e0d01078);|  |
11/08/2022 06:05;MME;;303974 - CP2-BF;241;Security 1 (40e0d01078);? |  |
11/08/2022 06:04;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;241;Security 1 (40e0d01078);|  |
11/08/2022 06:04;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;241;Security 1 (40e0d01078);|  |
11/08/2022 06:04;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;241;Security 1 (40e0d01078);|  |
11/08/2022 06:04;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;241;Security 1 (40e0d01078);|  |
11/08/2022 06:04;START;;;241;Security 1 (40e0d01078);|  |
11/08/2022 05:21;FINISH;;;240;Security 1 (40e0d01078);|  |
11/08/2022 05:21;MME;;304783 - CP2-GF;240;Security 1 (40e0d01078);? |  |
11/08/2022 05:21;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;240;Security 1 (40e0d01078);|  |
11/08/2022 05:18;MME;;304782 - CP8-GF;240;Security 1 (40e0d01078);? |  |
11/08/2022 05:18;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;240;Security 1 (40e0d01078);|  |
11/08/2022 05:18;START;;;240;Security 1 (40e0d01078);|  |
11/08/2022 05:00;MISSEDSCAN;Schedule: 13859563 - 2ND-3RD-4TH-4am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
11/08/2022 05:00;MISSEDSCAN;Schedule: 13859563 - 2ND-3RD-4TH-4am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
11/08/2022 04:13;FINISH;;;239;Security 1 (40e0d01078);|  |
11/08/2022 04:12;MME;;304785 - CP4-2F;239;Security 1 (40e0d01078);? |  |
11/08/2022 04:12;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;239;Security 1 (40e0d01078);|  |
11/08/2022 04:12;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;239;Security 1 (40e0d01078);|  |
11/08/2022 04:12;START;;;239;Security 1 (40e0d01078);|  |
11/08/2022 03:13;FINISH;;;238;Security 1 (40e0d01078);|  |
11/08/2022 03:13;MME;;304783 - CP2-GF;238;Security 1 (40e0d01078);? |  |
11/08/2022 03:13;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;238;Security 1 (40e0d01078);|  |
11/08/2022 03:13;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;238;Security 1 (40e0d01078);|  |
11/08/2022 03:11;MME;;304782 - CP8-GF;238;Security 1 (40e0d01078);? |  |
11/08/2022 03:11;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;238;Security 1 (40e0d01078);|  |
11/08/2022 03:10;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;238;Security 1 (40e0d01078);|  |
11/08/2022 03:10;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;238;Security 1 (40e0d01078);|  |
11/08/2022 03:10;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;238;Security 1 (40e0d01078);|  |
11/08/2022 03:10;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;238;Security 1 (40e0d01078);|  |
11/08/2022 03:10;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;238;Security 1 (40e0d01078);|  |
11/08/2022 03:10;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;238;Security 1 (40e0d01078);|  |
11/08/2022 03:10;START;;;238;Security 1 (40e0d01078);|  |
11/08/2022 03:00;MISSEDSCAN;Schedule: 13848158 - 2ND-3RD-4TH-2am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
11/08/2022 03:00;MISSEDSCAN;Schedule: 13848158 - 2ND-3RD-4TH-2am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
11/08/2022 02:11;FINISH;;;237;Security 1 (40e0d01078);|  |
11/08/2022 02:11;MME;;304785 - CP4-2F;237;Security 1 (40e0d01078);? |  |
11/08/2022 02:11;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;237;Security 1 (40e0d01078);|  |
11/08/2022 02:09;START;;;237;Security 1 (40e0d01078);|  |
11/08/2022 01:14;FINISH;;;236;Security 1 (40e0d01078);|  |
11/08/2022 01:14;MME;;304783 - CP2-GF;236;Security 1 (40e0d01078);? |  |
11/08/2022 01:14;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;236;Security 1 (40e0d01078);|  |
11/08/2022 01:11;MME;;304782 - CP8-GF;236;Security 1 (40e0d01078);? |  |
11/08/2022 01:11;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;236;Security 1 (40e0d01078);|  |
11/08/2022 01:10;START;;;236;Security 1 (40e0d01078);|  |
11/08/2022 01:00;MISSEDSCAN;Schedule: 13847113 - BF-0am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
11/08/2022 00:09;FINISH;;;235;Security 1 (40e0d01078);|  |
11/08/2022 00:09;MME;;303957 - CP5-BF;235;Security 1 (40e0d01078);? |  |
11/08/2022 00:09;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;235;Security 1 (40e0d01078);|  |
11/08/2022 00:06;MME;;303958 - CP1-BF;235;Security 1 (40e0d01078);? |  |
11/08/2022 00:06;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;235;Security 1 (40e0d01078);|  |
11/08/2022 00:03;MME;;303974 - CP2-BF;235;Security 1 (40e0d01078);? |  |
11/08/2022 00:02;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;235;Security 1 (40e0d01078);|  |
11/08/2022 00:01;START;;;235;Security 1 (40e0d01078);|  |
11/08/2022 00:00;MISSEDSCAN;Schedule: 13846903 - 2ND-3RD-4TH-11pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
11/08/2022 00:00;MISSEDSCAN;Schedule: 13846903 - 2ND-3RD-4TH-11pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
10/08/2022 23:15;FINISH;;;234;Security 1 (40e0d01078);|  |
10/08/2022 23:15;MME;;304785 - CP4-2F;234;Security 1 (40e0d01078);? |  |
10/08/2022 23:14;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;234;Security 1 (40e0d01078);|  |
10/08/2022 23:13;START;;;234;Security 1 (40e0d01078);|  |
10/08/2022 23:00;MISSEDSCAN;Schedule: 13856622 - BF-10pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 22:20;FINISH;;;233;Security 1 (40e0d01078);|  |
10/08/2022 22:20;MME;;303957 - CP5-BF;233;Security 1 (40e0d01078);? |  |
10/08/2022 22:20;MME;;;233;Security 1 (40e0d01078);? |  |
10/08/2022 22:19;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;233;Security 1 (40e0d01078);|  |
10/08/2022 22:19;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;233;Security 1 (40e0d01078);|  |
10/08/2022 22:18;MME;;303958 - CP1-BF;233;Security 1 (40e0d01078);? |  |
10/08/2022 22:18;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;233;Security 1 (40e0d01078);|  |
10/08/2022 22:17;MME;;303974 - CP2-BF;233;Security 1 (40e0d01078);? |  |
10/08/2022 22:17;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;233;Security 1 (40e0d01078);|  |
10/08/2022 22:16;START;;;233;Security 1 (40e0d01078);|  |
10/08/2022 22:00;MISSEDSCAN;Schedule: 13856315 - 2ND-3RD-4TH-9pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
10/08/2022 22:00;MISSEDSCAN;Schedule: 13856315 - 2ND-3RD-4TH-9pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
10/08/2022 21:12;FINISH;;;232;Security 1 (40e0d01078);|  |
10/08/2022 21:12;MME;;304785 - CP4-2F;232;Security 1 (40e0d01078);? |  |
10/08/2022 21:12;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;232;Security 1 (40e0d01078);|  |
10/08/2022 20:13;MME;;304784 - CP1-MZF;232;Security 1 (40e0d01078);? |  |
10/08/2022 20:12;NFCSCAN;LYG  - Majalengka;304784 - CP1-MZF;232;Security 1 (40e0d01078);|  |
10/08/2022 20:08;START;;;232;Security 1 (40e0d01078);|  |
10/08/2022 19:20;FINISH;;;231;Security 1 (40e0d01078);|  |
10/08/2022 19:19;MME;;304782 - CP8-GF;231;Security 1 (40e0d01078);? |  |
10/08/2022 19:19;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;231;Security 1 (40e0d01078);|  |
10/08/2022 19:16;MME;;304783 - CP2-GF;231;Security 1 (40e0d01078);? |  |
10/08/2022 19:15;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;231;Security 1 (40e0d01078);|  |
10/08/2022 19:14;START;;;231;Security 1 (40e0d01078);|  |
10/08/2022 19:00;MISSEDSCAN;Schedule: 13855503 - BF-6pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 18:16;FINISH;;;230;Security 1 (40e0d01078);|  |
10/08/2022 18:16;MME;;303957 - CP5-BF;230;Security 1 (40e0d01078);? |  |
10/08/2022 18:16;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;230;Security 1 (40e0d01078);|  |
10/08/2022 18:16;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;230;Security 1 (40e0d01078);|  |
10/08/2022 18:14;MME;;303958 - CP1-BF;230;Security 1 (40e0d01078);? |  |
10/08/2022 18:13;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;230;Security 1 (40e0d01078);|  |
10/08/2022 18:13;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;230;Security 1 (40e0d01078);|  |
10/08/2022 18:13;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;230;Security 1 (40e0d01078);|  |
10/08/2022 18:12;MME;;303974 - CP2-BF;230;Security 1 (40e0d01078);? |  |
10/08/2022 18:11;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;230;Security 1 (40e0d01078);|  |
10/08/2022 18:10;START;;;230;Security 1 (40e0d01078);|  |
10/08/2022 17:00;MISSEDSCAN;Schedule: 13768859 - BF-4pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 16:33;FINISH;;;229;Security 1 (40e0d01078);|  |
10/08/2022 16:33;MME;;303957 - CP5-BF;229;Security 1 (40e0d01078);? |  |
10/08/2022 16:33;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:32;MME;;303958 - CP1-BF;229;Security 1 (40e0d01078);? |  |
10/08/2022 16:31;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:31;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:31;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:31;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:31;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:31;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:31;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:30;MME;;303974 - CP2-BF;229;Security 1 (40e0d01078);? |  |
10/08/2022 16:29;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:29;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:29;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:29;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;229;Security 1 (40e0d01078);|  |
10/08/2022 16:28;START;;;229;Security 1 (40e0d01078);|  |
10/08/2022 15:00;MISSEDSCAN;Schedule: 13768543 - BF-2pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 14:24;FINISH;;;228;Security 1 (40e0d01078);|  |
10/08/2022 14:24;MME;;303957 - CP5-BF;228;Security 1 (40e0d01078);? |  |
10/08/2022 14:23;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;228;Security 1 (40e0d01078);|  |
10/08/2022 14:23;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;228;Security 1 (40e0d01078);|  |
10/08/2022 14:23;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;228;Security 1 (40e0d01078);|  |
10/08/2022 14:19;MME;;303958 - CP1-BF;228;Security 1 (40e0d01078);? |  |
10/08/2022 14:18;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;228;Security 1 (40e0d01078);|  |
10/08/2022 14:18;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;228;Security 1 (40e0d01078);|  |
10/08/2022 14:18;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;228;Security 1 (40e0d01078);|  |
10/08/2022 14:16;MME;;303974 - CP2-BF;228;Security 1 (40e0d01078);? |  |
10/08/2022 14:15;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;228;Security 1 (40e0d01078);|  |
10/08/2022 14:15;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;228;Security 1 (40e0d01078);|  |
10/08/2022 14:15;START;;;228;Security 1 (40e0d01078);|  |
10/08/2022 14:00;MISSEDSCAN;Schedule: 13853563 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 14:00;MISSEDSCAN;Schedule: 13853563 - BF-12am Loose Schedule;303957 - CP5-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 14:00;MISSEDSCAN;Schedule: 13775084 - BF-12am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 14:00;MISSEDSCAN;Schedule: 13775084 - BF-12am Loose Schedule;303957 - CP5-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 13:20;FINISH;;;227;Security 1 (40e0d01078);|  |
10/08/2022 12:21;MME;;303958 - CP1-BF;227;Security 1 (40e0d01078);? |  |
10/08/2022 12:21;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;227;Security 1 (40e0d01078);|  |
10/08/2022 12:19;MME;;303974 - CP2-BF;227;Security 1 (40e0d01078);? |  |
10/08/2022 12:19;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;227;Security 1 (40e0d01078);|  |
10/08/2022 12:17;START;;;227;Security 1 (40e0d01078);|  |
10/08/2022 12:00;MISSEDSCAN;Schedule: 13852374 - BF-10am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 10:19;FINISH;;;226;Security 1 (40e0d01078);|  |
10/08/2022 10:19;MME;;303958 - CP1-BF;226;Security 1 (40e0d01078);? |  |
10/08/2022 10:19;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;226;Security 1 (40e0d01078);|  |
10/08/2022 10:15;MME;;303957 - CP5-BF;226;Security 1 (40e0d01078);? |  |
10/08/2022 10:14;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;226;Security 1 (40e0d01078);|  |
10/08/2022 10:11;MME;;303974 - CP2-BF;226;Security 1 (40e0d01078);? |  |
10/08/2022 10:10;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;226;Security 1 (40e0d01078);|  |
10/08/2022 10:08;START;;;226;Security 1 (40e0d01078);|  |
10/08/2022 09:00;MISSEDSCAN;Schedule: 13850746 - BF-8am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 08:17;MME;;303957 - CP5-BF;225;Security 1 (40e0d01078);? |  |
10/08/2022 08:17;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;225;Security 1 (40e0d01078);|  |
10/08/2022 08:16;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;225;Security 1 (40e0d01078);|  |
10/08/2022 08:16;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;225;Security 1 (40e0d01078);|  |
10/08/2022 08:14;MME;;303958 - CP1-BF;225;Security 1 (40e0d01078);? |  |
10/08/2022 08:14;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;225;Security 1 (40e0d01078);|  |
10/08/2022 08:14;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;225;Security 1 (40e0d01078);|  |
10/08/2022 08:13;MME;;303974 - CP2-BF;225;Security 1 (40e0d01078);? |  |
10/08/2022 08:12;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;225;Security 1 (40e0d01078);|  |
10/08/2022 08:12;START;;;225;Security 1 (40e0d01078);|  |
10/08/2022 08:00;MISSEDSCAN;Schedule: 13850394 - BF-6am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 06:07;FINISH;;;224;Security 1 (40e0d01078);|  |
10/08/2022 06:06;MME;;303957 - CP5-BF;224;Security 1 (40e0d01078);? |  |
10/08/2022 06:06;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:05;MME;;303958 - CP1-BF;224;Security 1 (40e0d01078);? |  |
10/08/2022 06:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:05;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:02;MME;;303974 - CP2-BF;224;Security 1 (40e0d01078);? |  |
10/08/2022 06:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:01;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;224;Security 1 (40e0d01078);|  |
10/08/2022 06:01;START;;;224;Security 1 (40e0d01078);|  |
10/08/2022 05:42;FINISH;;;223;Security 1 (40e0d01078);|  |
10/08/2022 05:42;MME;;304783 - CP2-GF;223;Security 1 (40e0d01078);? |  |
10/08/2022 05:41;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;223;Security 1 (40e0d01078);|  |
10/08/2022 05:41;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;223;Security 1 (40e0d01078);|  |
10/08/2022 05:40;MME;;304782 - CP8-GF;223;Security 1 (40e0d01078);? |  |
10/08/2022 05:39;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;223;Security 1 (40e0d01078);|  |
10/08/2022 05:39;START;;;223;Security 1 (40e0d01078);|  |
10/08/2022 05:00;MISSEDSCAN;Schedule: 13848919 - 2ND-3RD-4TH-4am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
10/08/2022 05:00;MISSEDSCAN;Schedule: 13848919 - 2ND-3RD-4TH-4am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
10/08/2022 04:08;FINISH;;;222;Security 1 (40e0d01078);|  |
10/08/2022 04:08;MME;;304785 - CP4-2F;222;Security 1 (40e0d01078);? |  |
10/08/2022 04:08;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;222;Security 1 (40e0d01078);|  |
10/08/2022 04:07;START;;;222;Security 1 (40e0d01078);|  |
10/08/2022 03:21;FINISH;;;221;Security 1 (40e0d01078);|  |
10/08/2022 03:21;MME;;304783 - CP2-GF;221;Security 1 (40e0d01078);? |  |
10/08/2022 03:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;221;Security 1 (40e0d01078);|  |
10/08/2022 03:20;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;221;Security 1 (40e0d01078);|  |
10/08/2022 03:19;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;221;Security 1 (40e0d01078);|  |
10/08/2022 03:19;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;221;Security 1 (40e0d01078);|  |
10/08/2022 03:17;MME;;304782 - CP8-GF;221;Security 1 (40e0d01078);? |  |
10/08/2022 03:17;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;221;Security 1 (40e0d01078);|  |
10/08/2022 03:17;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;221;Security 1 (40e0d01078);|  |
10/08/2022 03:16;START;;;221;Security 1 (40e0d01078);|  |
10/08/2022 03:00;MISSEDSCAN;Schedule: 13848155 - 2ND-3RD-4TH-2am Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
10/08/2022 03:00;MISSEDSCAN;Schedule: 13848155 - 2ND-3RD-4TH-2am Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
10/08/2022 02:22;FINISH;;;220;Security 1 (40e0d01078);|  |
10/08/2022 02:22;MME;;304785 - CP4-2F;220;Security 1 (40e0d01078);? |  |
10/08/2022 02:21;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;220;Security 1 (40e0d01078);|  |
10/08/2022 02:21;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;220;Security 1 (40e0d01078);|  |
10/08/2022 02:21;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;220;Security 1 (40e0d01078);|  |
10/08/2022 02:21;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;220;Security 1 (40e0d01078);|  |
10/08/2022 02:21;START;;;220;Security 1 (40e0d01078);|  |
10/08/2022 01:16;FINISH;;;219;Security 1 (40e0d01078);|  |
10/08/2022 01:16;MME;;304783 - CP2-GF;219;Security 1 (40e0d01078);? |  |
10/08/2022 01:15;NFCSCAN;LYG  - Majalengka;304783 - CP2-GF;219;Security 1 (40e0d01078);|  |
10/08/2022 01:13;MME;;304782 - CP8-GF;219;Security 1 (40e0d01078);? |  |
10/08/2022 01:13;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;219;Security 1 (40e0d01078);|  |
10/08/2022 01:13;NFCSCAN;LYG  - Majalengka;304782 - CP8-GF;219;Security 1 (40e0d01078);|  |
10/08/2022 01:12;START;;;219;Security 1 (40e0d01078);|  |
10/08/2022 01:00;MISSEDSCAN;Schedule: 13847110 - BF-0am Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
10/08/2022 00:14;FINISH;;;218;Security 1 (40e0d01078);|  |
10/08/2022 00:14;MME;;303957 - CP5-BF;218;Security 1 (40e0d01078);? |  |
10/08/2022 00:13;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;218;Security 1 (40e0d01078);|  |
10/08/2022 00:12;MME;;303958 - CP1-BF;218;Security 1 (40e0d01078);? |  |
10/08/2022 00:12;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;218;Security 1 (40e0d01078);|  |
10/08/2022 00:11;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;218;Security 1 (40e0d01078);|  |
10/08/2022 00:11;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;218;Security 1 (40e0d01078);|  |
10/08/2022 00:10;MME;;303974 - CP2-BF;218;Security 1 (40e0d01078);? |  |
10/08/2022 00:10;NFCSCAN;LYG  - Majalengka;303974 - CP2-BF;218;Security 1 (40e0d01078);|  |
10/08/2022 00:10;START;;;218;Security 1 (40e0d01078);|  |
10/08/2022 00:00;MISSEDSCAN;Schedule: 13846902 - 2ND-3RD-4TH-11pm Loose Schedule;303955 - CP4-4F;0;Security 1 (40e0d01078);|  |
10/08/2022 00:00;MISSEDSCAN;Schedule: 13846902 - 2ND-3RD-4TH-11pm Loose Schedule;303956 - CP4-3F;0;Security 1 (40e0d01078);|  |
09/08/2022 23:06;FINISH;;;217;Security 1 (40e0d01078);|  |
09/08/2022 23:06;MME;;304785 - CP4-2F;217;Security 1 (40e0d01078);? |  |
09/08/2022 23:05;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;217;Security 1 (40e0d01078);|  |
09/08/2022 23:05;NFCSCAN;LYG  - Majalengka;304785 - CP4-2F;217;Security 1 (40e0d01078);|  |
09/08/2022 23:05;START;;;217;Security 1 (40e0d01078);|  |
09/08/2022 23:00;MISSEDSCAN;Schedule: 13856621 - BF-10pm Loose Schedule;304781 - CP9-BF;0;Security 1 (40e0d01078);|  |
09/08/2022 22:21;FINISH;;;216;Security 1 (40e0d01078);|  |
09/08/2022 22:21;MME;;303957 - CP5-BF;216;Security 1 (40e0d01078);? |  |
09/08/2022 22:20;NFCSCAN;LYG  - Majalengka;303957 - CP5-BF;216;Security 1 (40e0d01078);|  |
09/08/2022 22:18;MME;;303958 - CP1-BF;216;Security 1 (40e0d01078);? |  |
09/08/2022 22:17;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;216;Security 1 (40e0d01078);|  |
09/08/2022 22:17;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;216;Security 1 (40e0d01078);|  |
09/08/2022 22:17;NFCSCAN;LYG  - Majalengka;303958 - CP1-BF;216;Security 1 (40e0d01078);|  |
